customer_id,customer_name,pet_name,pet_type,pet_birthday
1942,Morgan Pena,Jason,Pug,2017/05/24
1943,Arthur Munoz,George,Chihuahua,2014/03/26
1944,Shannon Palmer,Derek,Beagle,2011/06/20
1945,Charles Hall,Shelley,Pug,2021/05/03
1946,John Bautista,Kathy,Beagle,2019/02/15
1947,Katherine Cook,Ryan,Bulldog,2013/05/05
1948,Michael Phillips,Sara,Labrador Retriever,2015/04/11
1949,Angela Ibarra,Kristina,Pug,2014/02/14
1950,Terry Jones,John,Poodle,2018/08/10
1951,Matthew Clark DDS,Kenneth,Labrador Retriever,2014/07/06
1952,James George,Daniel,Bulldog,2013/01/16
1953,Diane Rhodes,Brian,Rottweiler,2017/04/04
1954,Derek Parker,Amber,Beagle,2015/11/18
1955,Sara Alvarez,Mary,Labrador Retriever,2024/08/08
1956,Jeremy Perez,Austin,Dachshund,2024/07/26
1957,Michaela Davis,George,Pug,2018/03/14
1958,Edward Riddle,Cristina,Beagle,2018/03/11
1959,Jamie Heath,Rachel,Dachshund,2013/02/15
1960,Lisa Lewis,Stephanie,Bulldog,2014/10/21
1961,Kimberly Farmer,Jeffrey,Poodle,2015/06/20
1962,Brandon Carter,Julie,Poodle,2021/08/16
1963,Mariah Coleman,Susan,Dachshund,2024/12/30
1964,Victoria Turner,Denise,Labrador Retriever,2023/01/18
1965,Charles Blake,Justin,Beagle,2010/06/15
1966,David Gray,Steven,Beagle,2015/05/12
1967,Cheryl Hernandez,Lisa,Poodle,2011/04/01
1968,Shelby Murray,Leslie,Golden Retriever,2015/05/30
1969,Lisa Shah,Donald,Golden Retriever,2023/04/08
1970,Justin Jackson,Elizabeth,Dachshund,2011/01/30
1971,Emily Gonzalez,Rebecca,Golden Retriever,2010/07/09
1972,Jennifer Anderson,Melissa,Beagle,2010/07/06
1973,Nicole Wright,Laurie,German Shepherd,2019/02/10
1974,Peter Hamilton,Patricia,Golden Retriever,2017/11/23
1975,Michelle Warner,Craig,Pug,2024/12/16
1976,Michael Williams,Leonard,Dachshund,2015/10/27
1977,Melissa Scott,Roy,Golden Retriever,2015/02/07
1978,Robin Hughes,Wendy,German Shepherd,2012/05/27
1979,Dr. Rachel Arias,Susan,Beagle,2019/02/07
1980,Samantha Mcdaniel,Jill,Chihuahua,2019/06/30
1981,Brittany Moss,Kirsten,Bulldog,2016/01/18
1982,Kevin Sandoval,Brian,Labrador Retriever,2019/01/12
1983,James Weaver,Madison,Chihuahua,2010/04/08
1984,James Gibson,Patricia,Bulldog,2011/06/10
1985,Michael Clark,Dylan,Chihuahua,2015/09/10
1986,Spencer Weaver,Sarah,Poodle,2009/05/23
1987,Scott Stephens,James,Chihuahua,2009/06/02
1988,Melissa Daugherty,Oscar,German Shepherd,2023/06/30
1989,Jennifer Wang,Amy,Beagle,2016/06/29
1990,Shelley Meyer,Mary,Chihuahua,2014/07/07
1991,Jerry Mcdonald,David,Dachshund,2017/09/20
1992,Matthew Hill,Jessica,Poodle,2020/04/16
1993,Robert Palmer,Cassidy,German Shepherd,2018/01/18
1994,Joseph Roberts,Patricia,Pug,2010/04/01
1995,Patricia Cruz DDS,Kim,Bulldog,2020/06/23
1996,Lisa Gomez,Micheal,German Shepherd,2014/06/30
1997,Michele Johnson,Laura,German Shepherd,2013/11/05
1998,Charles Snyder,Tonya,Poodle,2013/04/12
1999,Sherry Frederick,Brett,Poodle,2015/07/09
2000,David Steele,Joseph,Poodle,2022/03/16
2001,Katherine Flowers,David,Rottweiler,2022/02/05
2002,Cathy Morgan,Edward,Chihuahua,2019/06/21
2003,James Hayes,Alec,Poodle,2010/10/13
2004,Tara Washington,Deborah,Chihuahua,2010/07/23
2005,Phillip Mccann,Andrew,Pug,2010/11/07
2006,Lynn Carr,Colleen,Beagle,2018/07/14
2007,Paul Foster,April,Bulldog,2012/10/15
2008,Paula Butler,Luis,German Shepherd,2022/12/16
2009,Kevin Weeks,Michael,Dachshund,2020/10/18
2010,Joel Clark,Sharon,Dachshund,2022/06/16
2011,Justin Webb,Jamie,Dachshund,2011/04/03
2012,Joseph Waters,Sarah,Bulldog,2012/11/27
2013,Victoria Cunningham,Elaine,Beagle,2023/02/22
2014,Michael Ellis,Richard,Dachshund,2017/03/23
2015,Andrea Fernandez,Brian,Chihuahua,2021/11/20
2016,Kristie Lee,Victoria,Golden Retriever,2017/07/28
2017,Joyce Velez,Jeffrey,Pug,2017/08/24
2018,Gabriela Olsen,Chris,Golden Retriever,2017/07/21
2019,Robert Pittman,Howard,Bulldog,2011/02/10
2020,Pamela Perez,Patrick,Labrador Retriever,2016/03/08
2021,Joseph Chavez,Todd,Rottweiler,2014/11/09
2022,Austin Price,Janice,German Shepherd,2024/09/30
2023,Bradley Lambert,Angela,Labrador Retriever,2009/02/09
2024,Bridget Williams,Patricia,Chihuahua,2018/07/30
2025,Charles Zimmerman,Michelle,Chihuahua,2016/12/20
2026,Susan Hill,Timothy,Bulldog,2023/01/17
2027,William Marshall,Kevin,Golden Retriever,2023/01/12
2028,Michael Lopez,Mark,German Shepherd,2019/04/11
2029,Sharon Ingram,Daniel,Dachshund,2024/07/23
2030,Mark Shaw,Abigail,Rottweiler,2011/11/14
2031,Jennifer Wilson,Jennifer,Labrador Retriever,2010/03/29
2032,Kristin Gonzalez,Austin,Rottweiler,2011/05/13
2033,Elizabeth Hooper,Mark,Golden Retriever,2013/05/08
2034,Jonathan Reed,Cassandra,Pug,2015/11/26
2035,Derrick Powell,Randy,Pug,2016/05/01
2036,Felicia Fernandez,Sean,Pug,2022/07/16
2037,John Edwards,Jennifer,Dachshund,2015/12/29
2038,Natasha Wiggins,Debbie,Bulldog,2023/12/17
2039,Adam Collins,Tammy,Bulldog,2023/11/02
2040,Michaela Mahoney,Heidi,Chihuahua,2010/08/02
2041,Ian Fischer,Darren,Beagle,2010/03/20
2042,William Wood,Lisa,German Shepherd,2015/01/15
2043,Jonathan Miller,Lisa,German Shepherd,2010/05/22
2044,Luis Douglas DDS,Nicole,German Shepherd,2023/06/29
2045,Michael Farrell,Michael,Poodle,2020/09/04
2046,Ryan Thompson,Patrick,Pug,2011/08/18
2047,Denise Smith,Billy,Dachshund,2024/07/31
2048,Richard Cook,Brittany,German Shepherd,2016/10/26
2049,Antonio Sullivan,Marissa,Bulldog,2016/10/17
2050,Shawn Gomez,Melissa,Labrador Retriever,2012/07/07
2051,Anna Mathews DDS,Tony,Poodle,2022/07/05
2052,Matthew Russell,Jason,German Shepherd,2011/02/14
2053,Benjamin Carter,Anthony,Chihuahua,2021/09/22
2054,Grace Castillo,Charles,Poodle,2014/11/19
2055,Edward Moon,Erik,Rottweiler,2018/06/23
2056,Dana Tate,Alicia,Poodle,2014/11/02
2057,Robert Shelton,Sara,Golden Retriever,2023/03/15
2058,David Estrada,Mathew,Rottweiler,2022/06/24
2059,Nicolas Smith,Amy,Beagle,2009/05/17
2060,David Moon,Vanessa,Labrador Retriever,2023/09/19
2061,Derrick Gibbs,Valerie,Dachshund,2013/03/22
2062,Chelsea Johnson,Willie,Labrador Retriever,2016/03/09
2063,Sarah Sanchez,Heather,Poodle,2015/12/06
2064,Joseph Coleman,Joseph,Dachshund,2023/04/13
2065,Paul Shaw,Christine,Labrador Retriever,2011/01/19
2066,Rebecca Miles,Alexander,German Shepherd,2013/08/26
2067,William Gallagher,Amy,Beagle,2021/08/31
2068,Chelsea Whitaker,Jennifer,Labrador Retriever,2011/05/08
2069,Tyler Sheppard,Joshua,Chihuahua,2015/11/06
2070,Cameron Shaffer,Becky,Beagle,2012/01/19
2071,John Nielsen,Jackie,Dachshund,2024/10/24
2072,Gregory Brown,Courtney,Poodle,2015/09/19
2073,David Perry,Philip,Beagle,2010/09/20
2074,Sean Foster,Dylan,German Shepherd,2010/03/10
2075,Angela Burton,Justin,Rottweiler,2024/09/17
2076,Miranda Huber,Danny,Rottweiler,2011/04/13
2077,Mrs. Vickie Paul,Fred,Chihuahua,2019/10/14
2078,Linda Rivers,Brenda,Beagle,2015/07/01
2079,Evan Hart,Jennifer,German Shepherd,2012/07/13
2080,Adam Wallace,Matthew,Labrador Retriever,2013/12/11
2081,Kim Medina,Charles,Golden Retriever,2014/04/28
2082,Samantha Miles,Jillian,Rottweiler,2017/05/25
2083,Matthew Clark,Sherry,Labrador Retriever,2018/11/08
2084,Luke Nguyen,John,Pug,2023/02/01
2085,Sabrina Adams,Joshua,Labrador Retriever,2020/12/05
2086,Morgan Buckley,Xavier,Rottweiler,2024/03/02
2087,Rebecca Cox,Annette,Pug,2016/11/09
2088,Mr. Adrian Johnston,Jason,Bulldog,2013/04/01
2089,Stephanie Simpson,Jay,Golden Retriever,2019/04/11
2090,Robert Salazar,Jessica,Golden Retriever,2017/10/19
2091,Kevin Petty,Linda,Poodle,2018/04/14
2092,Nicole Boyle,Heather,Golden Retriever,2010/06/06
2093,Mark Griffin,Jeremiah,German Shepherd,2010/05/29
2094,Craig Lopez,David,Poodle,2020/11/27
2095,Alyssa Harris,Daniel,Dachshund,2018/08/14
2096,Maria Garner,Juan,German Shepherd,2023/10/31
2097,Sean Gardner,Jeanette,Golden Retriever,2012/09/25
2098,Mike Williams,Kenneth,Poodle,2024/10/13
2099,Megan Bolton,Lance,Pug,2009/01/08
2100,Bruce Walters,Jessica,German Shepherd,2024/04/15
2101,Andrew Sherman,Robert,Poodle,2013/05/23
2102,Alexandra Salazar,Justin,Bulldog,2021/02/14
2103,William Avery,Ricardo,Bulldog,2009/07/06
2104,Tara Hickman,Ashley,Dachshund,2011/11/26
2105,Angela Vargas,Erin,Dachshund,2016/01/21
2106,Ian Santos,Roy,Bulldog,2024/03/31
2107,David Garcia,John,Rottweiler,2022/02/26
2108,Colleen Jones,Holly,Beagle,2024/07/01
2109,Sherry Smith,Brittany,Poodle,2012/11/30
2110,Michael Deleon,Alyssa,Poodle,2018/11/12
2111,Stacy Braun,Jacob,Golden Retriever,2022/02/28
2112,Billy Coleman,Eric,Poodle,2017/08/16
2113,Kevin Fields,Thomas,Golden Retriever,2012/04/29
2114,Claire Rodriguez,Cassie,Chihuahua,2014/12/08
2115,Betty Ramos,Julie,Beagle,2020/05/15
2116,Elizabeth Mcdaniel,Carlos,Poodle,2012/01/18
2117,Todd Macias,Lisa,Bulldog,2013/06/18
2118,Sophia Flores,Mark,Rottweiler,2009/03/26
2119,Melinda Dixon,Jeremy,Pug,2023/12/13
2120,Jorge Padilla,Matthew,Poodle,2024/04/25
2121,Melvin White,Kristin,Golden Retriever,2013/06/17
2122,Scott Bell,Samuel,Chihuahua,2019/08/02
2123,Michelle Griffin,Colleen,Rottweiler,2022/11/20
2124,Michael Jacobs,Heather,Beagle,2024/04/29
2125,Jennifer Smith,Adrian,Beagle,2009/06/30
2126,Audrey Vazquez,Russell,Beagle,2011/09/28
2127,Jason Allen,Jonathan,Golden Retriever,2016/08/14
2128,Mark Houston,Carla,Chihuahua,2019/01/29
2129,Tracy Benson,Michael,Dachshund,2011/01/22
2130,Curtis Nguyen,Blake,Rottweiler,2010/10/28
2131,Jennifer Barber,Ryan,Beagle,2021/03/15
2132,Ann Gonzalez,Rachel,Poodle,2024/03/30
2133,Jeffrey Flowers Jr.,Tara,Bulldog,2014/04/04
2134,Wesley Williams,Lisa,Golden Retriever,2013/01/22
2135,Peter Johnson,Kaylee,Beagle,2021/07/16
2136,Charles Heath,Justin,Dachshund,2010/05/20
2137,Sierra Jackson,David,Pug,2014/08/01
2138,Dylan Madden,Kayla,Rottweiler,2017/10/21
2139,Brian Taylor,Vanessa,Bulldog,2024/05/08
2140,Michelle Odonnell,Anthony,Beagle,2021/04/01
2141,Connie Lopez,Bradley,German Shepherd,2017/04/04
2142,Michael Brown,Jessica,Dachshund,2018/09/21
2143,Stacey Gonzalez,Alexandra,Dachshund,2012/04/07
2144,Dr. Melissa Lopez,Kristin,Bulldog,2014/06/16
2145,Gavin Bryan,Kimberly,Dachshund,2024/01/19
2146,Alexandria Cruz,Amanda,Bulldog,2023/07/12
2147,Kathryn Duke,Christopher,Poodle,2014/01/22
2148,Amanda Myers MD,Erin,Dachshund,2020/02/04
2149,Rachel Esparza,Robert,Bulldog,2012/05/13
2150,Larry Williams,Crystal,Beagle,2023/08/25
2151,Michael Holmes,Larry,Dachshund,2023/04/24
2152,Gail Vargas,David,Poodle,2017/08/09
2153,Ariel Ross,Tammy,Rottweiler,2013/09/30
2154,Joseph Davis,Jane,Beagle,2010/12/24
2155,Wyatt Clark,Melissa,Labrador Retriever,2016/01/04
2156,Sheila Chan,Yvette,Rottweiler,2019/09/26
2157,Chad Munoz,Lauren,Dachshund,2017/10/17
2158,Christina Macias,Joshua,Bulldog,2015/09/04
2159,Jessica Alexander,Natalie,Chihuahua,2017/04/07
2160,Rachel Parker,Thomas,Labrador Retriever,2010/12/15
2161,Andrea Arnold,Edward,Labrador Retriever,2024/02/02
2162,Luis Bell,Daniel,Labrador Retriever,2013/09/26
2163,Daniel Bender,Benjamin,Chihuahua,2023/12/10
2164,Daniel Harper,Lauren,Pug,2021/12/13
2165,John Gutierrez,Michael,Pug,2022/07/07
2166,Matthew Calhoun,Kristina,Beagle,2012/06/15
2167,Tonya Chase,Alexander,Chihuahua,2009/09/04
2168,Lori Johnson,Kelly,German Shepherd,2013/03/29
2169,Alison Marsh,Alexis,Chihuahua,2012/07/14
2170,Jacob Day,Jesse,Labrador Retriever,2018/11/03
2171,Wayne Martin,Ana,Pug,2022/09/20
2172,Kevin Powell,Sara,Beagle,2009/11/18
2173,Jillian Johnson,Gloria,Chihuahua,2020/07/02
2174,Teresa Vasquez,Kenneth,Bulldog,2020/12/27
2175,Alan Simpson,Joshua,Labrador Retriever,2010/09/12
2176,Nicole Price,Michelle,Golden Retriever,2017/11/27
2177,Donald Strickland,Jill,Rottweiler,2020/01/25
2178,Tiffany Spence,Rebecca,Rottweiler,2009/08/04
2179,Laura Young,Christopher,Golden Retriever,2021/11/19
2180,Regina Ross,Connie,Golden Retriever,2014/05/15
2181,Zachary Gonzalez,Teresa,Beagle,2016/11/12
2182,Amanda Larson,Jacob,German Shepherd,2024/10/28
2183,Natalie Neal,Robert,Rottweiler,2023/05/01
2184,Benjamin Davis,John,Dachshund,2023/01/22
2185,Linda Bishop,Tanya,Rottweiler,2011/08/12
2186,Joel Smith,Craig,Poodle,2015/04/14
2187,Jillian Mcbride,Jennifer,Labrador Retriever,2009/12/18
2188,Lisa Harvey,Joseph,Golden Retriever,2021/10/19
2189,Gary Price,Ashley,Pug,2010/11/30
2190,Brandon Jackson,Nancy,Pug,2021/02/11
2191,Steven Ware,Morgan,Poodle,2024/06/18
2192,Dustin Harris,Robert,Pug,2016/06/14
2193,Gregory Bates,Elizabeth,Labrador Retriever,2018/11/04
2194,Thomas Ryan,Amanda,Poodle,2019/03/08
2195,Miguel Daniel,Gabriel,Bulldog,2021/04/02
2196,Amanda Dawson,Shannon,Pug,2010/11/10
2197,Steven Lee,Christina,Pug,2011/09/25
2198,Christy Blake,Charles,Labrador Retriever,2010/09/18
2199,Brandon Weaver,Barbara,Poodle,2017/11/03
2200,Alexis Cook,Elizabeth,German Shepherd,2015/06/13
2201,Yolanda Pena,Jesse,Chihuahua,2017/07/25
2202,Samuel Bennett,Paul,Beagle,2013/10/16
2203,Glenn Cooper,Stephen,Poodle,2017/08/06
2204,Amy Sullivan,Felicia,Rottweiler,2018/10/04
2205,Caitlin Moore,Belinda,Dachshund,2021/10/25
2206,Patrick Hernandez,Amanda,Golden Retriever,2011/07/24
2207,James Weber,Holly,German Shepherd,2014/06/30
2208,Victor Holmes,James,Poodle,2010/07/18
2209,Scott White,Gary,Dachshund,2017/06/10
2210,Elizabeth Stephens,Robin,German Shepherd,2024/06/06
2211,Kevin Johnson,Deanna,Beagle,2013/09/21
2212,Virginia Atkinson,Sarah,Poodle,2015/02/18
2213,Matthew Butler,Cheryl,Pug,2021/08/01
2214,Michelle Allen,Joan,Poodle,2016/06/11
2215,Shannon Kim,Jacob,German Shepherd,2016/07/06
2216,Stephanie Landry,Preston,Poodle,2020/06/22
2217,James Sanders,Cole,Dachshund,2018/09/04
2218,Patrick Wright,Maria,Rottweiler,2020/01/28
2219,David Clark,Jenny,Dachshund,2018/07/26
2220,Alice Le,Charles,Beagle,2018/04/13
2221,Carol Thompson,Jeffrey,Poodle,2013/05/02
2222,James Brown,Diane,German Shepherd,2024/11/03
2223,Kristie Becker,Debra,Beagle,2013/11/16
2224,Carrie Duarte,Jeremy,Beagle,2010/01/21
2225,Jamie Hardy,Jeffrey,Poodle,2019/09/19
2226,Clayton Freeman,Rebecca,Pug,2019/08/01
2227,Katherine Nelson,Eric,Labrador Retriever,2013/08/26
2228,Jeremy Schwartz,Jeffery,Pug,2015/10/10
2229,Kelli Espinoza,Anthony,German Shepherd,2011/01/29
2230,Robin Franklin,Dalton,Bulldog,2018/02/01
2231,Ivan Strong,Dennis,Dachshund,2020/10/16
2232,Kim Castro,Michael,Beagle,2013/09/17
2233,James Wilson,Jessica,German Shepherd,2009/12/12
2234,Richard Farmer,Cesar,Poodle,2019/06/28
2235,Krista Yates,Donald,Beagle,2019/10/28
2236,Tyler Brown,Nathan,Dachshund,2014/08/23
2237,John White,Allison,Beagle,2010/07/02
2238,Stephanie Brown,David,Golden Retriever,2011/02/22
2239,Marc Hoffman,Steven,Pug,2024/06/26
2240,Lauren Rice,Leslie,Bulldog,2012/03/07
2241,Leonard Martinez,Katie,Rottweiler,2019/10/14
2242,Jennifer Cortez,Damon,Bulldog,2014/11/28
2243,Tina Clayton,Teresa,Labrador Retriever,2016/09/09
2244,Denise Martinez,Heather,Labrador Retriever,2019/05/09
2245,Thomas Velazquez,Christopher,Labrador Retriever,2010/06/07
2246,John Price,Jeremy,Rottweiler,2010/11/18
2247,Kendra Duncan,Billy,Poodle,2011/11/13
2248,Christine Mcdonald,Sharon,Rottweiler,2018/09/29
2249,Lindsay Bender MD,Mariah,Rottweiler,2022/02/04
2250,Tina Pollard,Elizabeth,Poodle,2021/04/10
2251,Vanessa Garcia,Bryan,Golden Retriever,2018/04/03
2252,Hunter Guerrero,Aaron,Labrador Retriever,2011/02/26
2253,Emily Nicholson,Bryan,Pug,2014/05/29
2254,Lisa Hill,Eddie,Poodle,2013/11/09
2255,Mary Gilmore,Jonathan,Dachshund,2012/11/12
2256,Taylor Cardenas,Scott,Labrador Retriever,2021/11/17
2257,Laura Smith,Jacob,Beagle,2018/12/30
2258,Michelle Stevenson,Patricia,Pug,2021/06/02
2259,Christopher Scott,Whitney,German Shepherd,2021/11/23
2260,Todd Cruz,Mark,Labrador Retriever,2019/02/25
2261,Samantha Reese,Christian,Dachshund,2020/08/27
2262,Jennifer Hartman,Jo,Labrador Retriever,2024/02/14
2263,Susan Stewart,April,Dachshund,2020/11/03
2264,Linda Young,Evelyn,Labrador Retriever,2018/02/02
2265,Christopher Hayes,Linda,Bulldog,2019/09/26
2266,David Herring,Carrie,Pug,2015/01/22
2267,Alyssa Gibbs,Bethany,Dachshund,2014/10/05
2268,Amber Vasquez,Margaret,Poodle,2013/10/01
2269,Vicki Moore,Michelle,Beagle,2015/11/25
2270,Rebecca Smith,Alexandra,Bulldog,2009/09/08
2271,Jocelyn Green,Sandra,Bulldog,2009/08/29
2272,Steven Gilmore,Patrick,Bulldog,2013/07/25
2273,Adam Monroe,Oscar,German Shepherd,2023/07/10
2274,Justin Kim,Carol,Bulldog,2014/07/06
2275,Brian Oconnell,Brian,Bulldog,2023/05/30
2276,Cynthia Palmer,Jessica,German Shepherd,2010/12/20
2277,Ian Benson,Ashley,Pug,2016/06/15
2278,Kenneth Lane,Kenneth,Golden Retriever,2012/05/14
2279,Cassandra Sanchez,Christopher,German Shepherd,2009/07/01
2280,Shari Horton,Billy,Dachshund,2020/04/24
2281,James Anderson,Louis,German Shepherd,2018/08/23
2282,Brandy Sims,Jorge,German Shepherd,2022/06/27
2283,Kimberly Miller,Robert,German Shepherd,2010/08/29
2284,Mark James,Emily,Rottweiler,2011/05/22
2285,Jason Cole,Jennifer,Golden Retriever,2020/01/06
2286,Leonard Thomas,Tabitha,Rottweiler,2017/08/05
2287,Michael Hamilton,Joshua,German Shepherd,2013/10/05
2288,Laura Leonard,Anthony,Golden Retriever,2020/06/09
2289,Lisa Estes,Dana,Bulldog,2011/11/29
2290,John Bishop,Brian,Pug,2015/06/08
2291,Cody Aguilar,Cheryl,Rottweiler,2018/03/08
2292,Teresa Nguyen,John,German Shepherd,2013/05/20
2293,John Thompson,Gary,Beagle,2019/09/14
2294,Timothy Perez,Lisa,Pug,2022/05/07
2295,Linda Beck,William,German Shepherd,2016/05/30
2296,John Hall,Melissa,Poodle,2021/12/13
2297,Jeffrey Huynh,Christine,German Shepherd,2024/12/29
2298,Julie Hernandez,Greg,Golden Retriever,2016/04/09
2299,Edward Lee,Anthony,Rottweiler,2013/11/10
2300,Sharon Powell,Valerie,German Shepherd,2023/05/05
2301,Sharon Baker,Todd,Pug,2012/01/11
2302,Matthew Allison,Rebecca,Rottweiler,2016/07/10
2303,Anna Garcia,Amy,Bulldog,2015/08/10
2304,Jared Johnson,Jordan,Beagle,2011/09/13
2305,Whitney Johnson,Jonathan,Chihuahua,2016/12/14
2306,Jennifer Lewis,Tina,Labrador Retriever,2012/06/11
2307,Alexis Warner,Gregory,Golden Retriever,2011/06/18
2308,William Sanchez PhD,Robert,Dachshund,2011/09/15
2309,Michael Mcgee,Tonya,Labrador Retriever,2022/06/23
2310,Alicia Lang,Jonathan,Dachshund,2015/04/28
2311,Jacqueline Rogers,Amy,Labrador Retriever,2015/10/30
2312,Terry Hines,Sarah,Bulldog,2021/02/08
2313,Gary Holmes,Daniel,Bulldog,2010/06/17
2314,Kimberly Jensen,Ashley,Pug,2013/03/01
2315,Ms. Barbara Sanchez,Dustin,Golden Retriever,2010/03/29
2316,Michael Weaver,Sarah,Dachshund,2012/11/02
2317,John Hill,Cheryl,Chihuahua,2014/04/29
2318,Marissa Macias,Darren,Poodle,2012/11/24
2319,John Kelly,Troy,Beagle,2022/10/08
2320,Megan Simmons PhD,Rachel,Golden Retriever,2024/10/05
2321,Steven Thomas,Casey,Rottweiler,2019/12/12
2322,Stacy Wilson,Brett,Labrador Retriever,2010/01/16
2323,Gavin Rich,Chelsea,Labrador Retriever,2024/12/18
2324,Leslie Huff,Jessica,Pug,2021/08/19
2325,Stacey Cantu,Chelsea,Labrador Retriever,2022/04/13
2326,Emily Flores,Mark,Poodle,2009/04/30
2327,Edward Franco,Peggy,Chihuahua,2016/08/27
2328,Daniel Lawson,Paula,Rottweiler,2023/01/29
2329,Jesus Jones,Michael,Rottweiler,2009/07/07
2330,Sylvia Williams,Nicholas,Rottweiler,2022/10/05
2331,Jennifer Martinez,Angie,Rottweiler,2018/12/27
2332,Kristin Johnson,Daniel,Labrador Retriever,2021/02/11
2333,Samantha Delgado,Tyler,Golden Retriever,2012/12/24
2334,Chelsea Reyes,Raymond,Rottweiler,2017/07/24
2335,Matthew Owens,Kevin,Poodle,2011/12/15
2336,Jessica Spence,Teresa,Chihuahua,2015/10/08
2337,Dylan Velez,Edward,Rottweiler,2019/10/07
2338,Wyatt Wiggins,Lisa,Golden Retriever,2020/08/03
2339,Stephen Bailey,Brittany,Chihuahua,2017/06/03
2340,Kenneth Bowen MD,Jeremiah,Labrador Retriever,2018/04/19
2341,Barbara Weiss,Omar,Labrador Retriever,2009/03/22
2342,Philip Patel,Maria,Chihuahua,2021/08/09
2343,Kim Vaughn,David,Rottweiler,2012/07/19
2344,Amy Pham,Patricia,Poodle,2018/04/21
2345,Kathleen Gray,Paul,German Shepherd,2022/11/09
2346,Melissa Daniel,Mark,Bulldog,2016/05/12
2347,Michael Lopez,Travis,Golden Retriever,2024/07/06
2348,Kelly Fisher,Joshua,Chihuahua,2023/02/23
2349,James Griffin,Rodney,Rottweiler,2020/06/08
2350,Jason Franklin,Colleen,Labrador Retriever,2012/03/02
2351,Raymond Cunningham,Christopher,Dachshund,2024/01/18
2352,Christopher Sanchez,Gwendolyn,German Shepherd,2022/12/24
2353,April Gray,Caroline,Chihuahua,2018/09/04
2354,Kathleen Martin,Roberto,Beagle,2013/02/20
2355,Ronnie Barton,Matthew,Chihuahua,2009/05/28
2356,Samantha Stewart,Doris,Bulldog,2016/11/21
2357,Manuel Sharp,Reginald,Labrador Retriever,2012/10/18
2358,Chelsea Wiley,Holly,Beagle,2009/09/05
2359,Samuel Gillespie,Paula,Labrador Retriever,2010/01/13
2360,Bridget Rice MD,Jeremy,Pug,2012/01/22
2361,Nicholas Freeman,Scott,Rottweiler,2012/04/20
2362,Laura Matthews,Mark,Chihuahua,2020/04/11
2363,John Edwards,Zachary,Rottweiler,2009/10/08
2364,Jennifer Thomas,James,Golden Retriever,2009/05/14
2365,Amy Bailey,Henry,Beagle,2012/08/05
2366,Arthur Taylor,Bobby,Pug,2015/07/04
2367,Elizabeth Jackson,Alan,Poodle,2009/12/23
2368,Oscar Rowe,Alyssa,German Shepherd,2019/04/18
2369,Kevin Gillespie,Kathy,Chihuahua,2016/07/07
2370,Carla Gregory,Christy,Beagle,2013/03/07
2371,Brian Myers,Melissa,Labrador Retriever,2017/04/27
2372,Katrina Obrien,Gina,Pug,2016/09/06
2373,Aaron Hunter,Daniel,Chihuahua,2013/09/14
2374,Trevor Mendez,Andrew,Dachshund,2022/09/20
2375,Jeffery Smith,Amy,Rottweiler,2012/06/01
2376,Anne Griffin,Thomas,Poodle,2010/01/21
2377,Jennifer Graham,Christopher,Golden Retriever,2020/03/07
2378,Andrew Moore,James,Rottweiler,2020/02/17
2379,Mr. Billy Wheeler DDS,Kimberly,Pug,2013/04/29
2380,Amanda Williams,Juan,German Shepherd,2011/06/13
2381,Carrie Hensley,Jeff,Chihuahua,2011/05/31
2382,Sabrina Hansen,Laura,Chihuahua,2010/10/02
2383,Kayla Cook,Thomas,German Shepherd,2023/06/12
